song_id,title,artist,lyrics,genre,year,source,scraped_at
4729,KUMRALIM B,Unknown_1512,\'---\r\n\r\n\r\nEm \r\nHüzünler başma vurdu yine \r\n \r\nSevginin çıkmaz yollarında senin dolaylarında \r\n \r\nSana daimi hasretim yüzyıllardan kalma\r\nC \r\nAklımı tutamıyorum bu cinnet akşamlarında\r\nEm \r\nOrda her kiminleysen belki sevgilinleysen \r\n \r\nSöyle kumralım için sızlamaz mı\r\nEm \r\nBilmem hatırlar mısın gözlerim ne renkti \r\n \r\nSöyle kumralım benim adım neydi\r\n\r\nNe zaman güneş doğar aylardan hangi aydır\r\n\r\nSöyle kumralım ben adımı unuttum\r\n \r\nBilmem hatırlar mısın gözlerim ne renkti \r\n\r\nSöyle kumralım benim adım neydi\r\nEm \r\nSahip olduğum herşeydin herşeyimi alıp gittin\',arabesk,Unknown,turkce_akorlar.sql,2025-10-25T21:17:03.648338
4730,kumralım,Unknown_1512,\'\r\n\r\n \r\nhüzünler başıma vurdu yine \r\n\r\n \r\nsevginin çıkmaz yollarında senin dolaylarında \r\n\r\n \r\nsana dair hasretim yüzyıllardan kalma \r\n\r\n \r\naklımı kaçırıyorum bu cinnet akşamlarında \r\n\r\n \r\norda her kiminleysen belki sevgilinleysen \r\n\r\n \r\nsöyle kumralım için sızlamazmı \r\n\r\n \r\nbilmem hatırlarmısın gözlerim ne renkti \r\n\r\n \r\nsöyle kumralım benim adım neydi \r\n\r\n \r\nsahip olduğum her şeydin herşeyimi alıp gittin\r\n\r\n\r\n\r\nARKADAŞLAR BU BÖYLE DEVAM EDİO İSPANYOL RİTİM SÜPER OLUYO BENDEN SÖYLEMESİ\',arabesk,Unknown,turkce_akorlar.sql,2025-10-25T21:17:03.648410
4731,aşk layık olanla kalmalı,Unknown_1512,\' \r\n\r\n em f em\r\n meğer ne boş heveslere kapılmışım\r\n\r\n em f em\r\n sen neymişsin ben kendimi ne sanmışım\r\n\r\n am em\r\n gözlerim açık gider sana doğruyu söylemezsem\r\n\r\n f em\r\n ben seni artık hiç sevmiyorum\r\n\r\n am em\r\n sen beni aşka layık görmedin senin kadar\r\n\r\n f em\r\n ben artık aşkı senden çok seviyorum\r\n\r\n am em \r\n sana göre aşk laftan ibaret\r\n\r\n am em\r\n bana göre hayatın anlamı\r\n\r\n am em\r\n sen bu yolda böyle devam et\r\n\r\n f em \r\n aşk layık olanla kalmalı\',arabesk,Unknown,turkce_akorlar.sql,2025-10-25T21:17:03.648517
4732,Seni Severdim,Unknown_1513,\' \r\nYazık ne mazi yazık anlatmaya yoruldum \r\nG# #\r\nSen benden vazgeçince ben o gunde vuruldum\r\nBbm\r\nYazık günah \r\n \r\nBen oysa kardelen gibi acıyla boy veren gibi ...\r\n\r\n\r\n\r\n*** Hazırlayan : Alişan Gazi \r\n\r\n\r\n \r\nSeni severdim hüznün koynumda \r\n # \r\nSeni severdim hem uyanık hem uykumda \r\n \r\nSeni severdim ve sana rağmen\r\n # \r\nYine severdim dar ağacı ip boynumda\r\n\r\n\r\n\r\n\r\nFm\r\nSen aşkı anlamaz bilmez\r\nCm7\r\nGül yansa ağlamaz sanki \r\nBbm7 \r\nBen akmayan gözyaşında seni severdim\r\n\r\n\r\n\r\n\r\nFm\r\nSen ismi korkak savaşçı \r\nCm7\r\nAşkı kime satmış hain \r\nBbm7 \r\nBen her savaş meydanında seni severdim\r\n\r\n\r\n\r\nYazık ah mazi yazık bir yalnızlık bir vurgun \r\nSen benden vazgeçince ben o günde vuruldum \r\nYazık günah ben oysa pervane gibi ateşle can veren gibi\',arabesk,Unknown,turkce_akorlar.sql,2025-10-25T21:17:03.648613
4733,Sus,Unknown_1514,"\' \r\nSus, yeter söyleme \r\nA \r\nTerk edip gitsen bile, bilmek istemem.\r\n\r\nG#m \r\nSus, sus bir tanem sus\r\nA \r\nYalvarırım konuşma, artık Söyleme\r\n\r\nF#m \r\nGarip oldu, yüreğim gidince,\r\nF#m \r\nTutkundum benim delice, bir tanem. Ahhh.\r\n\r\nF#m \r\nNe çok hasret saklıymış, bir günde \r\nF#m \r\nAklım takılmış sevgine, yüreğine anladım şimdi\r\n\r\nC#m \r\nGel deneyelim yeniden\r\nA \r\nBoş verelim geçmişi eskiyi\r\nA- \r\nAhhh gel deneyelim yeniden\r\nA \r\nBoş Verelim Geçmişi Eskiyi\r\nB \r\nSevgimiz Yeter\r\n\r\nOrjinal Akorlar\'",arabesk,Unknown,turkce_akorlar.sql,2025-10-25T21:17:03.648689
4734,Korku v3,Unknown_1515,\' \r\nKorkuyorum anne al beni içine\r\nEm \r\nAlışamadım anne al beni yine\r\nEm \r\nBüyüdüm anne evler büyüdü\r\nEm \r\nBüyüdü papuçlar yollar büyüdü\r\nEm \r\nOrduya istiyorlar savaş çıkar diyorlar\r\nEm \r\nSilah veriyorlar anne bana öldür diyorlar\r\nEm \r\nYat diyorlar anne kalk diyorlar\r\nEm \r\nBeynimi yiyorlar anne beynimi yiyorlar\r\nEm \r\nKapat televizyonu anne senide kandırıyorlar\r\nEm \r\nOyunu verme anne \r\nEm \r\nOyuna gelme anne \r\nEm \r\nOyunu verme anne\r\nEm....\',arabesk,Unknown,turkce_akorlar.sql,2025-10-25T21:17:03.648760
4735,Kamyonlar Kavun Taşır,Unknown_1515,\'Kamyonlar Kavun Tasir\r\n Yasar KURT\r\n\r\nAm 2 Kez\r\n\r\nC \r\nKamyonlar kavun tasir \r\nC \r\nBen hep seni dusunurdum \r\nC \r\nKamyonlar kavun tasir \r\nC Dadd9/11 \r\nBen hep seni dusunurdum \r\n\r\nC \r\nNiksarda evimizde\r\nC Dadd9/11\r\nKucuk bir kus kadar hurdum\r\n\r\nC \r\nNiksarda evimizde\r\nC \r\nKucuk bir kus kadar hurdum\r\n\r\nAm \r\n\r\nAm Dsus4 Dadd9\r\nArtik bu sehir baskadir\r\nAm Dsus4 Dadd9 \r\nHerkes beni aldatti gitti\r\nAm \r\nArtik bu sehir baskadir\r\nAm \r\nHerkes beni aldatti gitti\r\nAm \r\nKamyonlar kavun tasir\r\nAm \r\nIcimdeki sarki bitti\r\n\r\n\r\nAkorlar\r\nAm-------X02210\r\nG--------320003\r\nD--------XX0232\r\nC--------X32010\r\nDadd9/11-X54030\r\nDsus4----XX0233\r\nDadd9----XX0230\',arabesk,Unknown,turkce_akorlar.sql,2025-10-25T21:17:03.648853
4736,haydi erkekler savaşa v1,Unknown_1515,\'Haydi Erkekler Savasa - Yaşar Kurt \r\n \r\n - ) \r\n Haydi erkekler savasa \r\n\r\n\r\n - - \r\n Bombalar düsüyor aldirma maskeni tak \r\n - - \r\n Siginaklar güvenli aldirma yasamana bak \r\n\r\n\r\n - ) \r\n Haydi erkekler savasa \r\n\r\n\r\n - - \r\n Sevgilime mektup yazdim postane yerinde yok \r\n - \r\n Süt içmesi gerekli annemin artik süte gerek yok \r\n \r\n \r\n - ) \r\n Haydi erkekler savasa \r\n \r\n \',arabesk,Unknown,turkce_akorlar.sql,2025-10-25T21:17:03.648926
4737,hadi baba gene yap,Unknown_1515,\'Hadi Baba Gene Yap - Yaşar Kurt \r\n \r\n \r\n Hadi baba gene yap gene yap baba gene yap } 4 \r\n \r\n \r\n Hani bana yalan söylerdin ya baba \r\n \r\n Özgür kirlangiçlardan söz ederdin ya \r\n \r\n Çok paramiz olacagindan baba \r\n \r\n Islerin iyi gideceginden söz ederdin ya \r\n \r\n Hadi baba gene yap gene yap baba gene yap } 4 \r\n \r\n \r\n Hani en büyük sen olurdun ya baba \r\n \r\n Hani beni hep korurdun ya aha \r\n \r\n Kabus görüp uyandigimda baba \r\n \r\n Yanimda sen olurdun ya baba \r\n \r\n Hadi baba gene yap gene yap baba gene yap } 8 \r\n \r\n Hani bana yalan söylerdin ya baba \r\n \r\n Özgür kirlangiçlardan söz ederdin ya \r\n \r\n Iyi bir insan olmadim baba \r\n \r\n Çok iyi olacagimdan söz ederdin ya \r\n \r\n Hadi baba gene yap gene yap baba gene yap\r\n \r\n \',arabesk,Unknown,turkce_akorlar.sql,2025-10-25T21:17:03.649035
4738,martı jonathan,Unknown_1515,\' Martı - Yaşar Kurt \r\n\r\n\r\n \r\n Küçük bir marti bu Jonathan \r\n \r\n Küçük bir marti o kadar \r\n \r\n Uçmak istiyordu Jonathan \r\n \r\n Uçmak istiyordu ama farkli \r\n \r\n Jonathan \r\n \r\n Birgün çok yüksege çikti Jonathan \r\n \r\n Bulutlara degdi kanadi \r\n \r\n Ve kendini denize birakti \r\n \r\n Ve kendini birakti \r\n \r\n Küçük bir marti bu Jonathan \r\n \r\n Küçük bir marti o kadar \r\n \r\n Uçmak istiyordu Jonathan \r\n \r\n Uçmak istiyordu ama farkli \r\n \r\n Jonathan\r\n \r\n\',pop,Unknown,turkce_akorlar.sql,2025-10-25T21:17:03.649106
4739,alışamadım v2,Unknown_1515,\' LAM EM\r\n suskun deniz boyu martılar \r\n LAM EM\r\n eve yalnız dönüyorum ben de\r\n LAM EM\r\n saklın kal deme bana \r\n EM\r\n gidiyorum alışamadım bu kente \',pop,Unknown,turkce_akorlar.sql,2025-10-25T21:17:03.649142
4740,Haydi Erkekler Savaşa,Unknown_1515,\'\r\n\r\nG - ) \r\nHaydi erkekler savasa \r\n\r\n\r\nG - -\r\nBombalar düsüyor aldirma maskeni tak\r\nG - -\r\nSiginaklar güvenli aldirma yasamana bak\r\n\r\n\r\nG - ) \r\nHaydi erkekler savasa \r\n\r\n\r\nG - -\r\nSevgilime mektup yazdim postane yerinde yok\r\nG -\r\nSüt içmesi gerekli annemin artik süte gerek yok\r\n\r\n\r\nG - ) \r\nHaydi erkekler savasa \r\n\r\n\r\n\',arabesk,Unknown,turkce_akorlar.sql,2025-10-25T21:17:03.649207
4741,Fırt Emin,Unknown_1515,\' \r\nNe zaman geldin ruhum görmedim seni\r\nEm \r\nUçaktan atlarken unuttum galiba \r\n \r\nözledim uvoho uvoho uvoho uvoho uvaha haiyaa\r\nEm \r\nSarıl bana ruhum ne olur sar beni sar beni \r\nEm \r\nÇığlıklar geçti üstümden bulutlar geçti\r\nEm \r\nVe o gençlik günlerimizde sen ve biz sen ve biz\r\nEm \r\nSeni öldün sandım ruhum biliyor musun\r\nEm \r\nSensiz yaşamaya alıştırdılar galiba \r\n \r\nÖzledim uvoho uvoho uvoho uvoho uvaha haiyaa\',arabesk,Unknown,turkce_akorlar.sql,2025-10-25T21:17:03.649273
4742,alışamadım 2,Unknown_1515,\'\r\n\r\nAm \r\nUzun uzun anlatmam herşeyi\r\n \r\nBöyle olsun istemedim bende\r\n\r\nDm \r\nSakın kal deme bana .\r\n . Nakarat\r\nGidiyorum alışamadım bu kente .\r\n\r\nAm \r\nSuskun deniz boyu martılar\r\nAm \r\nEve yalnız dönüyorum bende\r\n\r\nDm \r\nSakın kal deme bana .\r\n . Nakarat \r\nGidiyorum alışamadım bu kente .\',pop,Unknown,turkce_akorlar.sql,2025-10-25T21:17:03.649325
4743,ALIŞAMADIM BU KENTE,Unknown_1515,\' \r\n AM DM AM\r\nUZUN UZUN ANLATAMAM HERŞEYİ\r\n\r\n DM AM\r\nBÖYLE OLSUN İSTEMEDİM BENDE\r\n\r\n DM AM \r\nSAKIN KAL DEME BANA GİDİYORUM ALIŞAMADIM\r\n\r\n AM\r\nBU KENTE\r\n\r\n AM DM AM\r\nSUSKUN DENİZ BOYU MARTILAR\r\n\r\n DM AM\r\nEVE YALNIZ DÖNÜYORUM BENDE\r\n\r\n DM AM \r\nSAKIN KAL DEME BANA GİDİYORUM ALIŞAMADIM \r\n\r\n \r\nBU KENTE\',arabesk,Unknown,turkce_akorlar.sql,2025-10-25T21:17:03.649382
4744,yok hiçbirşeyim,Unknown_1515,\'am f am\r\ngel gözlerim hep seni arar\r\nf dm f\r\nyok hiçbir şeyim senden başka\r\nbm em d\r\nartık gitmek istiyorum\r\ndm \r\nkorkuyorum buralardan\r\nf\r\nsende gel noolur sende gel\r\ndm \r\nışık yak içime sende gel\r\ng\r\ngeeeeeeeeeeeeeeeel\',arabesk,Unknown,turkce_akorlar.sql,2025-10-25T21:17:03.649423
4745,jonathan,Unknown_1515,\'Martı Yaşar Kurt\r\n\r\n \r\nKüçük bir marti bu Jonathan\r\nB \r\nKüçük bir marti o kadar\r\nB \r\nUçmak istiyordu Jonathan\r\nB \r\nUçmak istiyordu ama farkli\r\nB \r\nJonathan\r\nB \r\nBirgün çok yüksege çikti Jonathan\r\nB \r\nBulutlara degdi kanadi\r\nB \r\nVe kendini denize birakti\r\nB \r\nVe kendini birakti\r\nB \r\nKüçük bir marti bu Jonathan\r\nB \r\nKüçük bir marti o kadar\r\nB \r\nUçmak istiyordu Jonathan\r\nB \r\nUçmak istiyordu ama farkli\r\nB\r\nJonathan \r\n\',pop,Unknown,turkce_akorlar.sql,2025-10-25T21:17:03.649494
4746,korku,Unknown_1515,\'\r\n EM \r\n korkuyorum anne\r\n \r\n al beni içine\r\n EM \r\n alısamadım anne\r\n \r\n al beni yine\r\n EM \r\n büyüdüm anne\r\n \r\n eller büyüdü\r\n EM \r\n büyüdü papuclar\r\n \r\n yollar büyüdü\r\n EM \r\n orduya istiyorlar anne\r\n \r\n savaş cıkar diyorlar\r\n EM \r\n silah veriyorlar anne\r\n \r\n bana öldür diyorlar\r\n EM \r\n yat diyorlar anne \r\n \r\n kalk diyorlar\r\n EM \r\n beynimi yiyorlar anne \r\n \r\n beynimi yiyorlar\r\n EM \r\n kapat televizyonu anne \r\n \r\n senide kandırıyorlar \r\n EM \r\n oyuna gelme anne \r\n EM \r\n oyunu verme anne \',arabesk,Unknown,turkce_akorlar.sql,2025-10-25T21:17:03.649588
4747,Dostum Dostum v1,Unknown_1515,\'\r\n\r\nDm \r\nBin cefalar etsen almam üstüme oy\r\nDm \r\nGayet şirin geldi dillerin dostum oy\r\nDm \r\nVarıp yad ellere meyil verirsen oy\r\nDm \r\nKış ola bağlana yolların dostum dostum dostum\r\nGm \r\nDostum dostum dostum\r\nBb \r\nDostum gelsene canım\r\n\r\nDm \r\nİlahi onmaya yardan ayıran oy\r\nDm \r\nBahçede bülbüller ötüyor uyar oy\r\nDm \r\nKula gölge ise allaha uyan oy\r\nDm \r\nSenden ayrılalı gülmedim dostum dostum dostum\r\nGm\r\nDostum dostum dostum\r\nBb \r\nDostum gelsene canım\r\n\r\nDm \r\nPir Sultan Abdalım gülüm dermişler oy\r\nDm \r\nO şirin canına nasıl kıymışlar oy\r\nDm \r\nİsterisem dünya malı vermişler oy\r\nDm \r\nSensiz dünya malı neylerim dostum dostum dostum\r\nGm\r\nDostum dostum dostum\r\nBb \r\nDostum gelsene canım\r\n\r\n\',arabesk,Unknown,turkce_akorlar.sql,2025-10-25T21:17:03.649685
4748,Hadi Baba Gene Yap v1,Unknown_1515,\'\r\n \r\n \r\nG \r\nHadi baba gene yap gene yap baba gene yap } 4\r\n\r\nG \r\nHani bana yalan söylerdin ya baba\r\nG \r\nÖzgür kirlangiçlardan söz ederdin ya\r\nG \r\nÇok paramiz olacagindan baba\r\nG \r\nIslerin iyi gideceginden söz ederdin ya\r\nG \r\nHadi baba gene yap gene yap baba gene yap } 4\r\n\r\nG \r\nHani en büyük sen olurdun ya baba\r\nG \r\nHani beni hep korurdun ya aha\r\nG \r\nKabus görüp uyandigimda baba\r\nG \r\nYanimda sen olurdun ya baba\r\nG \r\nHadi baba gene yap gene yap baba gene yap } 8\r\nG \r\nHani bana yalan söylerdin ya baba\r\nG \r\nÖzgür kirlangiçlardan söz ederdin ya\r\nG \r\nIyi bir insan olmadim baba\r\nG \r\nÇok iyi olacagimdan söz ederdin ya\r\nG \r\nHadi baba gene yap gene yap baba gene yap\r\n \r\n \',arabesk,Unknown,turkce_akorlar.sql,2025-10-25T21:17:03.649787
4749,korkuyorum anne,Unknown_1515,\' \r\n\r\n \r\n\r\n \r\n Korkuyorum anne\r\n \r\n Al beni İçine\r\nEm \r\nAlışamadım anne\r\nC \r\nAl beni yine\r\n\r\n \r\n Büyüdüm anne\r\n \r\n Eller büyüdü\r\n \r\n Büyüdü Papuçlar\r\nC \r\nYollar büyüdü\r\n\r\n \r\n Orduya istiyorlar\r\n \r\n Savaş çıkar diyorlar\r\n \r\n Silah veriyorlar anne\r\n \r\n Bana öldür diyorlar\r\n\r\nEm \r\nYat... Diyorlar anne\r\nC \r\nKalk... diyorlar\r\nEm \r\nBeynimi yiyorlar anne\r\nC \r\nBeynimi yiyorlar\r\n\r\n \r\n Kapat televizyonu anne senide kandırıyorlar \r\n \r\n Oyna gelme anne \r\n \r\n Oyunu verme anne \r\n\r\n\',arabesk,Unknown,turkce_akorlar.sql,2025-10-25T21:17:03.649868
4750,gitme,Unknown_1515,\'AM DM AM\r\ngitme aklım sende kalır uyuyamam geceleri \r\nDM\r\nhiç ayrılmadık seninle ( \r\nG EM AM ( 2 NAKARAT \r\ndeğil bir sene bir gün bile gitme ( \r\nAM DM AM \r\nbelki birşey olmaz ama korkuyorum elde değil\r\n\r\n\r\n\r\n\r\n\r\n\r\nARKADAŞLAR KOLAY GELSİN SON CÜMLA İKİ DEFA VE SONRA NAKARAT OLCAK...\',arabesk,Unknown,turkce_akorlar.sql,2025-10-25T21:17:03.649919
4751,Alışamadım v1,Unknown_1515,\'\r\n\r\nE----0-----|----0-----|----0------|----0-----| )\r\nB-3-3-3-3--|-3-3-3-3--|---3-3-3---|---3-3-3--| )\r\nG--0---0-0-|--0---0-0-|--0---0--0-|--0---0-0-| )\r\n-----------|----------| )\r\nA-3--------|-3--------|-1---------|-1--------| )\r\n-----------|----------| )\r\n \r\nE----0-----|----0---0---0-| )\r\nB---3-3-3--|---2-2-2-2-2--| )\r\nG--0---0-0-|--2---2---2---| )\r\n )\r\nA-0--------|-0------------| )\r\n )\r\n\r\n\r\n\r\nE-------------0-|---------|)\r\nB-----0^1---1---|-----0^1-|)\r\nG---2-----2-----|---2-----|\r\nD---2-----------|---2-----|)\r\nA-0-------------|-0-------|)\r\n)\r\n\r\n\r\n\r\nAm \r\nUzun uzun anlatamam her seyi\r\n \r\nBöyle olsun istemedim bende\r\n\r\n )\r\nSakin kal deme bana gidiyorum alisamadim bu kente \r\n\r\nE----1^0----|----3^0----|----1^0----|----3^0----| )\r\nB---3---3-3-|---3---3-3-|---3---3-3-|---3---3-3-| )\r\nG--2-----2--|--2-----2--|--2-----2--|--2-----2--| )\r\nD-0---------|-0---------|-0---------|-0---------| )\r\n-----------|-----------| )\r\n-----------|-----------| )\r\n )\r\n-----------|-----------| )\r\nB----1^0----|----3^0----|----1^0----|----3^0----| )\r\nG---2---2-2-|---2---2-2-|---2---2-2-|---2---2-2-| )\r\nD--2-----2--|--2-----2--|--2-----2--|--2-----2--| )\r\nA-0---------|-0---------|-0---------|-0---------| )\r\n-----------|-----------| )\r\n ) \r\nE----1^0----|----3^0----|----1^0----|----3^0-0--| )\r\nB---3---3-3-|---3---3-3-|---3---3-3-|---3-------| )\r\nG--2-----2--|--2-----2--|--2-----2--|--2--------| )\r\nD-0---------|-0---------|-0---------|-0---------| )\r\n-----------|-----------| )\r\n-----------|-----------| )\r\n )\r\n-----------|-----------| )\r\nB----1^0----|----3^0----|----1^0----|----3^0----| )\r\nG---2---2-2-|---2---2-2-|---2---2-2-|---2---2-2-| )\r\nD--2-----2--|--2-----2--|--2-----2--|--2-----2--| )\r\nA-0---------|-0---------|-0---------|-0---------| )\r\n-----------|-----------| )\r\n\r\nAm \r\nSuskun deniz boyu martilar \r\n \r\nEve yalniz dönüyorum bende \r\n\r\n )\r\nSakin kal deme bana gidiyorum alisamadim bu kente \r\n\r\nTEKRAR \r\n\r\n\r\n\',pop,Unknown,turkce_akorlar.sql,2025-10-25T21:17:03.650107
4752,Anne v1,Unknown_1515,"\'Anne - Yaşar Kurt \r\n\r\nEm \r\nKorkuyorum anne , al beni içine\r\nEm \r\nAlışamadım anne , al beni yine\r\nEm \r\nBüyüdüm anne , eller büyüdü\r\nEm \r\nBüyüdü papuçlar , yollar büyüdü\r\nEm \r\nOrduya istiyorlar savaş çıkar diyorlar \r\nEm \r\nSilah veriyorlar anne bana öldür diyorlar \r\nEm \r\nYat diyorlar anne kalk diyorlar\r\nEm \r\nBeynimi yiyorlar anne beynimi yiyorlar\r\n\r\nTekrar\r\n\r\nEm \r\nKapat televizyonu anne seni de kandırıyorlar\r\nEm \r\nKapat televizyonu anne seni de kandırıyorlar\r\nEm \r\nOyunu verme anne\r\nEm \r\nOyunu verme anne\r\nEm \r\nOyuna gelme anne\r\n\'",arabesk,Unknown,turkce_akorlar.sql,2025-10-25T21:17:03.650189
4753,Samistal Yaylası (Orjinal Ton),Unknown_1515,"\'# #\r\nSamistal yaylasinun,samistal yaylasinun\r\n # #\r\nNeden erimez kari neden erimez kari\r\n\r\nGm# # )\r\nBen sevdum alamadum,sevdumda alamadum \r\n # # )\r\nBöyledur dünya halı böyledur dünya halı )\r\n\r\nGm# - # - - # - # - # - - # - # \r\n\r\nGm# #\r\nYüksek dağların kari, yüksek dağların kari\r\n # #\r\nErimeden akar mi erimeden akar mi\r\n\r\nGm# # )\r\nBen yürekten yanmışım ben yürekten yanmışım \r\n # # )\r\nAteş beni yakarmi ateş beni yakarmi )\r\n\r\nGm# - # - - # - # - # - - # - #\r\n\r\nGm# #\r\nÇamlihemşin deresi pazar hemşin deresi\r\n # #\r\nYine öyle akar mi yine öyle akar mi\r\n\r\nGm# # )\r\nAkşamdan doğan aya akşamdan doğan aya \r\n # # )\r\nNazlı yarum bakar mı nazlı yarum bakar mi )\r\n\r\n\'",arabesk,Unknown,turkce_akorlar.sql,2025-10-25T21:17:03.650292
4754,Kukla,Unknown_1516,"\'Kukla Yaşar Kurt\r\n\r\nD \r\nKuklayım ben kuklayım \r\nD \r\nAnnem giydirdi beni\r\nD \r\nBabam boyadı yüzümü \r\nD - \r\nÖğretmenler doldurdu içimi\r\nD \r\nHerşeyi onlar öğretti \r\nD \r\nİşe ne zaman gideceğimi\r\nD \r\nNe zaman işten çıkacağımı, kaç paraya çalışacağımı\r\nD \r\nOnlar öğretti , kuklayım ben kuklayım...\r\n\r\n\'",arabesk,Unknown,turkce_akorlar.sql,2025-10-25T21:17:03.650351
4755,annem v1,Unknown_1517,"\' \r\nKorkuyorum anne , al beni içine\r\nEm \r\nAlışamadım anne , al beni yine\r\nEm \r\nBüyüdüm anne , eller büyüdü\r\nEm \r\nBüyüdü papuçlar , yollar büyüdü\r\nEm \r\nOrduya istiyorlar savaş çıkar diyorlar \r\nEm \r\nSilah veriyorlar anne bana öldür diyorlar \r\nEm \r\nYat diyorlar anne kalk diyorlar\r\nEm \r\nBeynimi yiyorlar anne beynimi yiyorlar\r\n\r\nTekrar\r\n\r\nEm \r\nKapat televizyonu anne seni de kandırıyorlar\r\nEm \r\nKapat televizyonu anne seni de kandırıyorlar\r\nEm \r\nOyunu verme anne\r\nEm \r\nOyunu verme anne\r\nEm \r\nOyuna gelme anne\r\n\'",arabesk,Unknown,turkce_akorlar.sql,2025-10-25T21:17:03.650432
4756,TURNALAR,Unknown_1518,\'\r\nAm\r\nBen derdimi hangi dağa \r\nG \r\nYüreğimi hangi suya diyemiyorum\r\nAm\r\nSen benimsin bahar gözlüm \r\nE \r\nYarınlarda ikimizin yürüyoruz\r\nC \r\nTurnalar sevdiğim ol \r\nAm\r\nSen banimsin bahar gözlüm\r\nG \r\nYarınlarda ikimizin yürüyoruz\r\n\r\n\r\n\r\n\',arabesk,Unknown,turkce_akorlar.sql,2025-10-25T21:17:03.650475
4757,eğin türküsü v1,Unknown_1518,\'eğin türküsü\r\n \r\n \r\n eğin dedikleri de kurban \r\n \r\n küçük bir şehir ölem ölem \r\n \r\n ana ben cahilem kurban cekemem kahır\r\n \r\n yediğim içtiğimde kurban ahuyla zehir ölem ölem \r\n \r\n yen gel ağam yen gel paşam eğinlimisin\r\n \r\n eğine gelmeyede kurban yeminlimisin \r\n\r\n EM AM \r\n eğin viran olmuş aman\r\n EM AM\r\n baykuşlar öter ölem ölem\r\n EM \r\n yen gel ağam yen gel paşam eğinlimisin\r\n EM \r\n eğine gelmeye kurban yeminlimisin\',folk,Unknown,turkce_akorlar.sql,2025-10-25T21:17:03.650565
4758,Sele Verseydim,Unknown_1518,"\'\r\nBir pazardı, kardı kıştı,\r\nF \r\nÇarptın gittin kapıları\r\nEm\r\nBir pazardı, kardı kıştı,\r\nF \r\nBuralarda neyim kaldı?\r\n\r\nEm )\r\nBu gönlümü sana değil )\r\nG )\r\nIlgıt ılgıt yele verseydim, )\r\nG ) NAKARAT\r\nBu gönlümü sana değil )\r\nF )\r\nBozbulanık sele verseydim. )\r\n\r\nEm\r\nBen sarardım, ayva küstü\r\nF \r\nİçimde bir taze mezar\r\nEm\r\nBen sarardım, ayva küstü\r\nF \r\nÇiçeğime karlar yağdı\r\n\r\n\r\n\r\n \r\n\'",arabesk,Unknown,turkce_akorlar.sql,2025-10-25T21:17:03.650628
4759,Eğin Türküsü,Unknown_1518,\' EĞİN TÜRKÜSÜ\r\n \r\n \r\n eğin dedikleri de kurban \r\n \r\n küçük bir şehir ölem ölem \r\n \r\n ana ben cahilem kurban cekemem kahır\r\n \r\n yediğim içtiğimde kurban ahuyla zehir ölem ölem \r\n \r\n Dön gel ağam yen gel paşam eğinlimisen\r\n \r\n Eğine gelmeyede kurban yeminlimisen \r\n\r\n \r\n Eğin viran olmuş aman\r\n \r\n baykuşlar öter ölem ölem\r\n \r\n Diken olan yerde kurban güller mi biter\r\n \r\n Benim bu derdime aman derman mı yeter\r\n \r\n Ya ben ağlamayım kurban kimler ağlasın \r\n \r\n Şu garip gönlümü kimler eylesin \',folk,Unknown,turkce_akorlar.sql,2025-10-25T21:17:03.650711
4760,sarı gelin v1,Unknown_1518,"\' \r\nErzurum çarşı,pazar,leylim amman aman,\r\nEm \r\nLeylim amman aman,leylim aman aman\r\nEm\r\nSarı gelin,\r\nEm \r\nİçinde bir kız gezer,nenen ölsün,\r\nAm \r\nSarı gelin aman,sarı gelin aman,\r\nC \r\nSarı gelin aman,suna yarim\r\nEm \r\nElinde divit kalem,leylim amman aman,\r\nEm \r\nLeylim aman aman,leylim aman aman,\r\nEm \r\nSarı gelin. . .\r\nEm \r\nKatlime ferman yazar,nenen ölsün,\r\nEm \r\nSarı gelin aman,sarı gelin aman,\r\nC \r\nSarıgelin aman,suna yarim . . .\r\nEm \r\nPalandöken yüce dağ,leylim aman aman,\r\nEm \r\nLeylim aman aman,leylim aman aman,\r\nEm\r\nSarı gelin . . .\r\nEm \r\nSeni vermem yabana,nenen ölsün,\r\nEm \r\nSarı gelin aman,sarı gelin aman,\r\nC \r\nSarı gelin aman,suna yarim . . .\'",arabesk,Unknown,turkce_akorlar.sql,2025-10-25T21:17:03.650805
4761,başına bir hal gelirse,Unknown_1518,\' \r\nBasına bir hal gelirse canım \r\nG \r\nDağlara gel dağlara \r\nAm \r\nSeni saklar vermez ele canım \r\nF \r\nSeni saklar vermez ele \r\nAm \r\nSeni saklar vermez ele canım \r\nF / \r\nDağlara gel dağlara \r\nEm \r\n \r\nBu canım aşka düşeli canım \r\nG \r\nAşk odu ile pişeli \r\nAm \r\nYeşil dağlar menekşeli canım \r\nF \r\nYeşil dağlar menekşeli \r\nAm \r\nYesil daglar menekseli canim \r\nF / \r\nDaglara gel daglara \r\n\r\nEm \r\nG \r\nGevheri düştüm dillere canım \r\nG \r\nDiyarı gurbet ellere \r\nAm \r\nBillahi vermem ellere canım \r\nF \r\nBillahi vermem ellere \r\nAm \r\nBillahi vermem ellere canım \r\nF / \r\nDağlara gel dağlara (3\',arabesk,Unknown,turkce_akorlar.sql,2025-10-25T21:17:03.650903
